TOT_TRXN_AM,TOT_TRXN_CNT,EFFECTIVE.RISK,Activity.Risk,HR.AM,LRF.AM,PASS.THROUGH,TRUSTED.PAIR,RUN.DATE,Overall_risk,Customer ID
39356.77262,34,1,9,39356.77262,0,Y,N,3/31/2019,Low Risk,3203
32149.73697,33,5,1,32149.73697,0,Y,N,3/31/2019,Low Risk,6997
54466.13505,33,1,5,54466.13505,0,Y,Y,3/31/2019,Low Risk,2682
66422.30482,12,5,5,66422.30482,0,N,N,3/31/2019,Low Risk,4845
67167.83252,4,9,9,67167.83252,0,Y,N,3/31/2019,Low Risk,7791
60573.47829,27,1,5,60573.47829,0,Y,Y,3/31/2019,Low Risk,5670
81206.07077,11,5,5,81206.07077,0,N,Y,3/31/2019,Low Risk,6693
67119.13768,22,9,5,67119.13768,0,N,Y,3/31/2019,Low Risk,6115
75828.00037,21,1,1,75828.00037,0,N,N,3/31/2019,Low Risk,6235
97831.72305,2,9,5,97831.72305,0,Y,Y,3/31/2019,Low Risk,1866
99042.86042,8,5,1,99042.86042,0,N,Y,3/31/2019,High Risk,1506
94233.44041,3,1,5,94233.44041,0,Y,N,3/31/2019,High Risk,1280
52429.46059,23,1,9,52429.46059,0,Y,Y,3/31/2019,High Risk,9341
83953.94099,31,5,9,83953.94099,0,Y,N,3/31/2019,Low Risk,3739
66724.98331,39,1,9,66724.98331,0,N,N,3/31/2019,Low Risk,9449
73962.61088,27,1,9,73962.61088,0,N,N,3/31/2019,Low Risk,6129
89957.53937,14,9,9,89957.53937,0,Y,Y,3/31/2019,Low Risk,7188
46591.9253,37,9,9,46591.9253,0,N,Y,3/31/2019,Low Risk,4670
31567.79198,26,5,9,31567.79198,0,Y,Y,3/31/2019,Low Risk,6919
62047.17092,30,1,5,62047.17092,0,Y,N,3/31/2019,Low Risk,2599
52621.88574,5,5,5,52621.88574,0,N,Y,3/31/2019,Low Risk,7452
76254.62275,4,9,1,76254.62275,0,N,Y,3/31/2019,Low Risk,3219
49703.50953,28,5,9,49703.50953,0,Y,Y,3/31/2019,Low Risk,1522
93949.24833,45,9,5,93949.24833,0,Y,N,3/31/2019,High Risk,5615
61282.39897,1,1,1,61282.39897,0,Y,Y,3/31/2019,Low Risk,5247
84335.18533,39,9,1,84335.18533,0,N,Y,3/31/2019,Low Risk,1796
52717.6913,16,5,1,52717.6913,0,N,Y,3/31/2019,Low Risk,6009
66950.21719,1,5,1,66950.21719,0,Y,Y,3/31/2019,Low Risk,6864
46312.73613,26,5,5,46312.73613,0,Y,N,3/31/2019,Low Risk,5947
97764.97986,41,5,5,97764.97986,0,Y,N,3/31/2019,Low Risk,4265
59357.07014,48,1,5,59357.07014,0,N,N,3/31/2019,Low Risk,2984
57022.45572,45,1,9,57022.45572,0,N,Y,3/31/2019,Low Risk,9929
30070.48507,26,5,5,30070.48507,0,Y,Y,3/31/2019,Low Risk,9953
78249.49275,31,5,9,78249.49275,0,N,Y,3/31/2019,Low Risk,7983
90816.01353,28,5,1,90816.01353,0,Y,Y,3/31/2019,High Risk,1143
67374.57863,49,9,5,67374.57863,0,N,N,3/31/2019,Low Risk,8926
75382.77981,21,9,1,75382.77981,0,Y,N,3/31/2019,Low Risk,6541
81675.22248,15,1,5,81675.22248,0,N,Y,3/31/2019,Low Risk,2717
38431.71299,1,1,9,38431.71299,0,Y,Y,3/31/2019,Low Risk,4704
42321.51441,20,1,5,42321.51441,0,Y,Y,3/31/2019,Low Risk,7757
41537.29468,36,5,1,41537.29468,0,Y,Y,3/31/2019,High Risk,2197
65309.6979,35,1,9,65309.6979,0,Y,N,3/31/2019,Low Risk,3196
74520.03123,17,5,1,74520.03123,0,N,Y,3/31/2019,Low Risk,7926
35285.10041,25,9,1,35285.10041,0,N,Y,3/31/2019,Low Risk,5198
30019.20889,28,9,1,30019.20889,0,N,N,3/31/2019,High Risk,2793
89076.94952,39,1,9,89076.94952,0,Y,N,3/31/2019,Low Risk,8403
37694.84828,19,9,5,37694.84828,0,N,Y,3/31/2019,High Risk,8736
86179.19925,31,9,1,86179.19925,0,Y,Y,3/31/2019,Low Risk,3333
95211.04923,45,9,1,95211.04923,0,N,Y,3/31/2019,Low Risk,8224
50796.36335,18,1,9,50796.36335,0,N,Y,3/31/2019,Low Risk,8794
97591.63206,42,5,1,97591.63206,0,Y,Y,3/31/2019,Low Risk,5528
72350.15358,31,5,9,72350.15358,0,Y,N,3/31/2019,Low Risk,3909
85148.13377,32,1,9,85148.13377,0,N,N,3/31/2019,Low Risk,3985
68378.75799,8,9,1,68378.75799,0,N,Y,3/31/2019,Low Risk,7218
46855.00347,15,9,5,46855.00347,0,Y,N,3/31/2019,Low Risk,5578
66238.85373,40,9,9,66238.85373,0,Y,N,3/31/2019,High Risk,6407
52127.09966,35,1,1,52127.09966,0,Y,N,3/31/2019,High Risk,9968
93902.09383,22,5,9,93902.09383,0,Y,Y,3/31/2019,Low Risk,9424
97141.20311,4,1,5,97141.20311,0,N,Y,3/31/2019,Low Risk,8377
86781.74244,46,9,9,86781.74244,0,Y,N,3/31/2019,High Risk,5635
71891.57621,12,1,5,71891.57621,0,Y,N,3/31/2019,Low Risk,8768
80863.85442,21,9,1,80863.85442,0,N,Y,3/31/2019,Low Risk,2634
48042.08439,48,1,5,48042.08439,0,Y,N,3/31/2019,High Risk,3955
32315.80392,18,9,5,32315.80392,0,Y,N,3/31/2019,Low Risk,2894
76945.39621,44,1,1,76945.39621,0,Y,N,3/31/2019,Low Risk,6787
93655.00837,6,5,1,93655.00837,0,Y,N,3/31/2019,High Risk,3205
39771.18935,8,1,1,39771.18935,0,Y,N,3/31/2019,Low Risk,5352
34182.43364,28,9,1,34182.43364,0,Y,N,3/31/2019,Low Risk,6804
58239.12722,13,1,1,58239.12722,0,N,Y,3/31/2019,Low Risk,8193
77241.4066,5,9,5,77241.4066,0,N,N,3/31/2019,High Risk,7037
71139.91144,24,1,1,71139.91144,0,Y,N,3/31/2019,Low Risk,7115
30008.77508,40,1,9,30008.77508,0,Y,N,3/31/2019,High Risk,9536
30994.26045,39,9,5,30994.26045,0,Y,Y,3/31/2019,Low Risk,3717
47432.4207,19,5,9,47432.4207,0,Y,Y,3/31/2019,High Risk,3118
38483.34573,25,9,5,38483.34573,0,N,Y,3/31/2019,Low Risk,5332
90173.33687,28,9,9,90173.33687,0,N,Y,3/31/2019,Low Risk,8735
38440.67577,6,1,9,38440.67577,0,Y,Y,3/31/2019,Low Risk,6789
57841.73382,41,5,5,57841.73382,0,Y,Y,3/31/2019,Low Risk,5345
73837.45226,21,5,9,73837.45226,0,N,Y,3/31/2019,Low Risk,7546
36204.81229,46,5,1,36204.81229,0,N,N,3/31/2019,Low Risk,4135
71716.10776,21,9,5,71716.10776,0,Y,Y,3/31/2019,Low Risk,2523
81235.18142,45,9,1,81235.18142,0,Y,N,3/31/2019,High Risk,1588
36918.87677,13,5,1,36918.87677,0,Y,N,3/31/2019,Low Risk,6083
87809.97073,36,1,1,87809.97073,0,N,Y,3/31/2019,Low Risk,4050
83266.67524,6,5,9,83266.67524,0,N,N,3/31/2019,Low Risk,8818
74045.68011,13,1,9,74045.68011,0,N,Y,3/31/2019,High Risk,1338
43949.22043,8,1,1,43949.22043,0,N,Y,3/31/2019,Low Risk,7843
70692.90358,11,9,1,70692.90358,0,N,N,3/31/2019,High Risk,6834
99543.71799,10,1,1,99543.71799,0,Y,N,3/31/2019,Low Risk,7176
98337.8206,48,1,1,98337.8206,0,N,N,3/31/2019,Low Risk,9140
56320.84135,44,9,5,56320.84135,0,N,Y,3/31/2019,Low Risk,9843
32818.55661,33,9,9,32818.55661,0,Y,Y,3/31/2019,High Risk,2412
59971.85412,22,5,5,59971.85412,0,Y,N,3/31/2019,Low Risk,3158
98850.87988,22,5,5,98850.87988,0,Y,Y,3/31/2019,Low Risk,6905
52133.20041,18,9,9,52133.20041,0,Y,Y,3/31/2019,Low Risk,9869
46250.44049,20,1,1,46250.44049,0,N,N,3/31/2019,Low Risk,3258
76110.528,24,5,1,76110.528,0,Y,N,3/31/2019,Low Risk,6438
40182.00711,15,1,9,40182.00711,0,N,Y,3/31/2019,Low Risk,2780
47643.19579,26,1,5,47643.19579,0,Y,Y,3/31/2019,Low Risk,9901
74581.10971,6,1,9,74581.10971,0,Y,N,3/31/2019,Low Risk,4025
97977.01441,49,9,9,97977.01441,0,Y,N,3/31/2019,Low Risk,3715
90155.25708,46,9,5,90155.25708,0,N,Y,3/31/2019,High Risk,5956
64914.67067,14,1,5,64914.67067,0,N,Y,3/31/2019,High Risk,3337
76927.33112,48,9,5,76927.33112,0,N,N,3/31/2019,High Risk,5936
39772.02601,46,1,5,39772.02601,0,Y,Y,3/31/2019,Low Risk,9848
88036.10416,44,9,9,88036.10416,0,Y,N,3/31/2019,Low Risk,4590
66498.05472,47,9,5,66498.05472,0,Y,Y,3/31/2019,Low Risk,7621
74617.27869,22,5,5,74617.27869,0,Y,Y,3/31/2019,Low Risk,5896
40845.28313,4,5,5,40845.28313,0,Y,Y,3/31/2019,High Risk,4057
55147.78082,41,9,1,55147.78082,0,N,Y,3/31/2019,Low Risk,1250
53737.29098,48,5,5,53737.29098,0,Y,N,3/31/2019,High Risk,5730
83663.17364,30,5,5,83663.17364,0,N,N,3/31/2019,Low Risk,3204
92954.26372,21,1,1,92954.26372,0,N,N,3/31/2019,Low Risk,9786
55644.49565,2,1,9,55644.49565,0,N,Y,3/31/2019,High Risk,6904
58191.139,32,1,5,58191.139,0,N,Y,3/31/2019,Low Risk,4520
36141.67391,10,5,5,36141.67391,0,Y,N,3/31/2019,Low Risk,1570
71782.92613,28,5,5,71782.92613,0,Y,N,3/31/2019,Low Risk,2752
32874.76154,40,5,5,32874.76154,0,Y,Y,3/31/2019,Low Risk,4923
97114.51576,13,5,9,97114.51576,0,Y,N,3/31/2019,Low Risk,6354
99030.76794,26,9,9,99030.76794,0,N,Y,3/31/2019,High Risk,2374
50249.82406,14,5,1,50249.82406,0,N,N,3/31/2019,High Risk,8275
58484.96739,23,1,1,58484.96739,0,N,N,3/31/2019,High Risk,8163
100610.4619,28,9,5,100610.4619,0,N,N,3/31/2019,Low Risk,8546
30693.85546,22,1,1,30693.85546,0,Y,N,3/31/2019,Low Risk,2846
50356.35457,31,1,5,50356.35457,0,N,N,3/31/2019,Low Risk,2436
98214.81571,6,1,5,98214.81571,0,Y,Y,3/31/2019,Low Risk,2174
95806.12313,1,1,1,95806.12313,0,N,Y,3/31/2019,Low Risk,1346
90878.63486,31,5,9,90878.63486,0,Y,N,3/31/2019,High Risk,2940
92464.29546,25,1,1,92464.29546,0,N,N,3/31/2019,High Risk,6959
58960.65621,47,1,9,58960.65621,0,Y,Y,3/31/2019,Low Risk,7451
73562.31573,8,1,5,73562.31573,0,N,N,3/31/2019,Low Risk,6355
66217.88503,17,9,9,66217.88503,0,N,N,3/31/2019,Low Risk,4675
98522.29861,18,5,9,98522.29861,0,N,N,3/31/2019,Low Risk,7282
94335.73959,38,1,9,94335.73959,0,N,Y,3/31/2019,Low Risk,7351
34530.23385,35,5,5,34530.23385,0,Y,N,3/31/2019,High Risk,9723
36053.13304,10,9,9,36053.13304,0,N,Y,3/31/2019,High Risk,4707
67293.44933,38,5,9,67293.44933,0,Y,Y,3/31/2019,High Risk,9601
82477.91532,2,1,9,82477.91532,0,N,Y,3/31/2019,Low Risk,7324
89946.70376,49,5,1,89946.70376,0,N,N,3/31/2019,Low Risk,5470
65943.21417,30,9,1,65943.21417,0,N,N,3/31/2019,Low Risk,2677
55144.39762,14,9,1,55144.39762,0,N,Y,3/31/2019,Low Risk,4187
80557.18521,45,9,5,80557.18521,0,N,N,3/31/2019,Low Risk,7299
71872.39941,50,9,5,71872.39941,0,N,N,3/31/2019,High Risk,8355
47895.3587,32,1,9,47895.3587,0,Y,Y,3/31/2019,Low Risk,6954
57803.81491,7,5,1,57803.81491,0,Y,Y,3/31/2019,High Risk,8238
44085.61228,25,5,1,44085.61228,0,N,N,3/31/2019,Low Risk,5462
59507.21488,16,1,9,59507.21488,0,N,N,3/31/2019,Low Risk,1489
40631.5353,23,9,9,40631.5353,0,N,N,3/31/2019,Low Risk,1069
68258.2659,43,9,9,68258.2659,0,N,N,3/31/2019,Low Risk,9639
60168.20602,19,1,5,60168.20602,0,N,Y,3/31/2019,Low Risk,9159
84549.0565,10,5,5,84549.0565,0,N,N,3/31/2019,Low Risk,5168
66115.93832,3,9,9,66115.93832,0,N,N,3/31/2019,Low Risk,1857
95329.61896,3,5,1,95329.61896,0,Y,Y,3/31/2019,High Risk,1706
62178.87624,40,9,5,62178.87624,0,N,Y,3/31/2019,Low Risk,1923
71150.98828,32,1,9,71150.98828,0,Y,Y,3/31/2019,Low Risk,3734
54039.47562,44,9,1,54039.47562,0,Y,N,3/31/2019,Low Risk,1930
30358.50602,18,1,5,30358.50602,0,Y,N,3/31/2019,Low Risk,7357
83326.81784,33,5,5,83326.81784,0,Y,Y,3/31/2019,Low Risk,1781
33358.7395,46,1,1,33358.7395,0,Y,N,3/31/2019,Low Risk,4962
35056.84089,43,5,1,35056.84089,0,N,N,3/31/2019,High Risk,5363
66064.002,18,1,1,66064.002,0,N,N,3/31/2019,High Risk,1087
33104.93637,34,1,9,33104.93637,0,N,N,3/31/2019,High Risk,4984
99370.60705,25,9,1,99370.60705,0,Y,N,3/31/2019,Low Risk,1173
40396.92589,31,9,1,40396.92589,0,N,N,3/31/2019,Low Risk,8101
89217.69393,12,5,9,89217.69393,0,Y,N,3/31/2019,Low Risk,2821
46774.59102,20,1,1,46774.59102,0,Y,N,3/31/2019,Low Risk,5605
76541.26179,25,1,9,76541.26179,0,Y,N,3/31/2019,High Risk,1811
43253.02011,24,5,5,43253.02011,0,N,N,3/31/2019,Low Risk,8842
92513.6481,13,1,5,92513.6481,0,N,Y,3/31/2019,Low Risk,2097
75171.30489,8,1,5,75171.30489,0,N,Y,3/31/2019,Low Risk,9745
71540.29875,2,5,5,71540.29875,0,N,N,3/31/2019,High Risk,3719
85852.8662,10,5,1,85852.8662,0,Y,Y,3/31/2019,High Risk,5362
35833.65027,2,1,1,35833.65027,0,Y,N,3/31/2019,Low Risk,9924
95494.52083,46,1,5,95494.52083,0,Y,N,3/31/2019,Low Risk,4557
95427.72501,44,9,1,95427.72501,0,Y,N,3/31/2019,Low Risk,8121
59031.17096,23,5,1,59031.17096,0,Y,N,3/31/2019,Low Risk,3234
43728.16593,41,1,5,43728.16593,0,Y,Y,3/31/2019,Low Risk,1044
97050.1629,37,1,9,97050.1629,0,N,Y,3/31/2019,High Risk,6472
39193.70652,48,5,1,39193.70652,0,N,Y,3/31/2019,Low Risk,4594
75837.99446,38,5,9,75837.99446,0,N,Y,3/31/2019,Low Risk,9537
79451.53157,14,5,5,79451.53157,0,N,N,3/31/2019,Low Risk,8786
58013.5595,32,9,9,58013.5595,0,Y,Y,3/31/2019,Low Risk,5239
68402.65046,12,5,5,68402.65046,0,Y,N,3/31/2019,Low Risk,1558
70141.91725,36,5,1,70141.91725,0,N,N,3/31/2019,Low Risk,1523
64151.96746,18,5,1,64151.96746,0,N,Y,3/31/2019,High Risk,9003
95679.99125,6,1,9,95679.99125,0,Y,Y,3/31/2019,Low Risk,9243
94551.18113,18,1,5,94551.18113,0,Y,Y,3/31/2019,High Risk,7645
85777.7868,25,9,5,85777.7868,0,Y,N,3/31/2019,Low Risk,8985
89972.18675,16,5,1,89972.18675,0,N,Y,3/31/2019,Low Risk,7752
46768.54855,11,1,1,46768.54855,0,N,Y,3/31/2019,Low Risk,3867
51491.98146,28,5,1,51491.98146,0,Y,Y,3/31/2019,Low Risk,6857
83961.48124,14,5,5,83961.48124,0,Y,N,3/31/2019,Low Risk,4169
51275.35969,46,1,5,51275.35969,0,N,N,3/31/2019,Low Risk,9433
88632.20124,2,1,9,88632.20124,0,Y,Y,3/31/2019,Low Risk,4858
63058.12401,32,5,5,63058.12401,0,Y,Y,3/31/2019,Low Risk,7156
79257.89504,11,5,9,79257.89504,0,N,Y,3/31/2019,Low Risk,4537
98480.95575,34,9,1,98480.95575,0,Y,Y,3/31/2019,Low Risk,7254
90370.85952,4,5,9,90370.85952,0,N,N,3/31/2019,High Risk,6255
77942.05947,27,9,1,77942.05947,0,N,N,3/31/2019,Low Risk,7194
37788.6794,25,9,5,37788.6794,0,N,N,3/31/2019,Low Risk,9803
44444.89288,41,5,1,44444.89288,0,Y,Y,3/31/2019,Low Risk,4165
50798.05311,20,5,9,50798.05311,0,Y,Y,3/31/2019,Low Risk,4515
50346.68301,32,1,9,50346.68301,0,N,N,3/31/2019,Low Risk,8696
58164.11002,7,5,1,58164.11002,0,Y,N,3/31/2019,Low Risk,3560
30229.57242,18,5,9,30229.57242,0,Y,Y,3/31/2019,Low Risk,2783
64103.38785,10,1,9,64103.38785,0,Y,Y,3/31/2019,High Risk,9610
48714.93481,25,1,5,48714.93481,0,Y,Y,3/31/2019,Low Risk,6879
65362.74653,38,9,1,65362.74653,0,N,N,3/31/2019,Low Risk,5632
74275.36489,41,1,9,74275.36489,0,Y,Y,3/31/2019,Low Risk,4292
33771.1005,27,9,1,33771.1005,0,Y,Y,3/31/2019,Low Risk,1020
97583.92507,41,9,5,97583.92507,0,N,Y,3/31/2019,Low Risk,5968
77756.10494,3,5,1,77756.10494,0,N,N,3/31/2019,Low Risk,1466
38853.86677,13,1,1,38853.86677,0,N,N,3/31/2019,High Risk,7581
44193.76544,4,5,9,44193.76544,0,N,Y,3/31/2019,Low Risk,3495
100298.9145,14,9,1,100298.9145,0,Y,N,3/31/2019,Low Risk,7742
46116.04344,20,9,9,46116.04344,0,N,Y,3/31/2019,High Risk,2258
49219.94135,3,1,9,49219.94135,0,N,Y,3/31/2019,High Risk,5449
61727.24811,20,5,1,61727.24811,0,N,Y,3/31/2019,Low Risk,7467
94241.65861,4,9,1,94241.65861,0,N,Y,3/31/2019,Low Risk,4953
82917.53374,50,1,5,82917.53374,0,Y,Y,3/31/2019,High Risk,6054
94014.42017,26,5,5,94014.42017,0,N,Y,3/31/2019,Low Risk,5824
44720.82764,35,1,5,44720.82764,0,N,Y,3/31/2019,High Risk,8814
64073.0214,45,9,9,64073.0214,0,Y,N,3/31/2019,High Risk,7724
82224.24857,34,5,1,82224.24857,0,Y,Y,3/31/2019,Low Risk,5648
89359.94812,42,5,9,89359.94812,0,Y,Y,3/31/2019,High Risk,2062
44382.4626,45,1,1,44382.4626,0,Y,N,3/31/2019,Low Risk,4249
68667.88784,5,9,5,68667.88784,0,N,N,3/31/2019,Low Risk,6867
39170.47132,6,9,9,39170.47132,0,Y,Y,3/31/2019,Low Risk,6760
94104.05536,42,5,5,94104.05536,0,N,N,3/31/2019,High Risk,9196
94845.61759,48,5,5,94845.61759,0,Y,Y,3/31/2019,Low Risk,5525
87633.40355,25,9,9,87633.40355,0,N,N,3/31/2019,High Risk,6368
64627.61004,23,5,1,64627.61004,0,N,Y,3/31/2019,High Risk,7716
71120.78227,7,5,1,71120.78227,0,Y,N,3/31/2019,Low Risk,5406
45640.36145,13,5,5,45640.36145,0,N,N,3/31/2019,Low Risk,3586
85808.38888,29,1,5,85808.38888,0,N,Y,3/31/2019,Low Risk,6555
58620.94805,42,9,9,58620.94805,0,Y,Y,3/31/2019,High Risk,2284
81158.82823,11,5,5,81158.82823,0,Y,Y,3/31/2019,Low Risk,8453
34222.4521,48,1,9,34222.4521,0,Y,Y,3/31/2019,Low Risk,1504
59679.24975,1,9,9,59679.24975,0,N,N,3/31/2019,Low Risk,7678
96150.38524,1,1,1,96150.38524,0,Y,N,3/31/2019,Low Risk,1790
79219.37238,19,5,5,79219.37238,0,N,N,3/31/2019,Low Risk,9355
34086.88271,26,1,5,34086.88271,0,N,N,3/31/2019,Low Risk,1433
39260.09048,25,9,5,39260.09048,0,Y,Y,3/31/2019,Low Risk,9682
96087.53973,2,5,1,96087.53973,0,Y,N,3/31/2019,Low Risk,8704
31049.91882,17,1,5,31049.91882,0,Y,N,3/31/2019,High Risk,6993
68181.29642,36,1,5,68181.29642,0,Y,Y,3/31/2019,Low Risk,8343
67845.40921,30,9,9,67845.40921,0,Y,N,3/31/2019,Low Risk,1183
81546.28132,48,9,9,81546.28132,0,Y,N,3/31/2019,High Risk,9688
89456.05057,5,1,9,89456.05057,0,N,Y,3/31/2019,Low Risk,9964
52459.00072,26,1,5,52459.00072,0,N,N,3/31/2019,Low Risk,4247
76740.76367,9,1,9,76740.76367,0,N,Y,3/31/2019,Low Risk,6574
76890.27738,7,1,5,76890.27738,0,Y,N,3/31/2019,Low Risk,1240
83202.52847,31,5,9,83202.52847,0,N,N,3/31/2019,Low Risk,6478
45058.53914,43,5,5,45058.53914,0,N,Y,3/31/2019,Low Risk,9681
81932.57497,42,5,1,81932.57497,0,N,N,3/31/2019,Low Risk,3827
97928.78918,23,9,1,97928.78918,0,N,Y,3/31/2019,Low Risk,9961
45076.46326,15,9,5,45076.46326,0,N,N,3/31/2019,Low Risk,8181
32831.64407,29,5,1,32831.64407,0,N,N,3/31/2019,Low Risk,2143
80539.03331,47,5,9,80539.03331,0,N,N,3/31/2019,High Risk,5070
77044.79844,22,9,9,77044.79844,0,N,N,3/31/2019,Low Risk,1067
68878.75136,46,1,9,68878.75136,0,N,Y,3/31/2019,High Risk,4261
98264.24444,3,9,9,98264.24444,0,Y,N,3/31/2019,Low Risk,8043
50488.26063,16,5,9,50488.26063,0,Y,N,3/31/2019,Low Risk,7706
64725.09271,10,5,1,64725.09271,0,N,N,3/31/2019,Low Risk,3247
43598.91106,23,5,5,43598.91106,0,N,Y,3/31/2019,Low Risk,5984
56818.90615,40,1,1,56818.90615,0,N,Y,3/31/2019,High Risk,5050
66717.61338,38,5,9,66717.61338,0,N,N,3/31/2019,Low Risk,8099
85247.93131,39,9,5,85247.93131,0,Y,Y,3/31/2019,Low Risk,2554
96733.87729,26,9,9,96733.87729,0,Y,Y,3/31/2019,Low Risk,2220
77916.32267,50,5,5,77916.32267,0,Y,N,3/31/2019,Low Risk,4145
100368.6957,10,5,1,100368.6957,0,Y,Y,3/31/2019,Low Risk,1436
76234.53381,14,1,1,76234.53381,0,Y,N,3/31/2019,Low Risk,2549
56926.4239,32,1,1,56926.4239,0,Y,N,3/31/2019,High Risk,9439
97909.38848,46,9,1,97909.38848,0,Y,N,3/31/2019,High Risk,2087
80944.87816,25,9,9,80944.87816,0,Y,Y,3/31/2019,Low Risk,8666
88541.97794,31,5,5,88541.97794,0,N,N,3/31/2019,Low Risk,4564
97882.21837,10,1,1,97882.21837,0,N,Y,3/31/2019,Low Risk,6090
32785.9281,9,9,5,32785.9281,0,Y,N,3/31/2019,Low Risk,8465
67101.36123,43,5,1,67101.36123,0,N,Y,3/31/2019,High Risk,6197
74614.59515,31,1,9,74614.59515,0,Y,Y,3/31/2019,Low Risk,2852
66584.91535,4,5,9,66584.91535,0,N,Y,3/31/2019,Low Risk,2633
81489.12687,42,1,5,81489.12687,0,N,N,3/31/2019,Low Risk,5539
63508.51718,13,5,1,63508.51718,0,Y,N,3/31/2019,Low Risk,2343
42189.74053,14,1,1,42189.74053,0,N,Y,3/31/2019,High Risk,3537
97625.99155,40,9,5,97625.99155,0,N,Y,3/31/2019,Low Risk,5463
41306.51042,17,9,1,41306.51042,0,Y,Y,3/31/2019,Low Risk,2500
34779.55842,29,5,5,34779.55842,0,N,Y,3/31/2019,High Risk,9660
38510.7517,22,9,9,38510.7517,0,Y,N,3/31/2019,Low Risk,7103
57349.84956,8,9,1,57349.84956,0,Y,Y,3/31/2019,Low Risk,1332
88139.42591,4,9,9,88139.42591,0,Y,N,3/31/2019,High Risk,8603
37566.12263,13,9,1,37566.12263,0,N,Y,3/31/2019,Low Risk,6513
63495.41192,12,9,1,63495.41192,0,Y,Y,3/31/2019,Low Risk,9780
57045.29835,3,1,9,57045.29835,0,Y,Y,3/31/2019,High Risk,4771
81542.42612,23,1,5,81542.42612,0,N,N,3/31/2019,Low Risk,8476
74368.12572,49,9,1,74368.12572,0,N,Y,3/31/2019,Low Risk,7432
94213.6153,38,9,1,94213.6153,0,Y,Y,3/31/2019,Low Risk,5227
99718.26396,38,1,9,99718.26396,0,Y,N,3/31/2019,Low Risk,6447
63957.62393,36,9,9,63957.62393,0,N,N,3/31/2019,Low Risk,4044
79247.11883,27,9,5,79247.11883,0,N,N,3/31/2019,Low Risk,7360
93553.61319,47,1,9,93553.61319,0,Y,Y,3/31/2019,Low Risk,7135
54709.93845,47,9,5,54709.93845,0,Y,N,3/31/2019,Low Risk,8597
35202.5238,43,9,9,35202.5238,0,Y,N,3/31/2019,High Risk,1162
60424.88866,6,1,5,60424.88866,0,N,N,3/31/2019,High Risk,6886
30819.80714,25,5,9,30819.80714,0,N,N,3/31/2019,Low Risk,7700
91533.10491,35,5,9,91533.10491,0,N,Y,3/31/2019,Low Risk,6893
64456.97954,31,5,5,64456.97954,0,N,N,3/31/2019,Low Risk,3207
31208.80669,15,9,5,31208.80669,0,Y,N,3/31/2019,High Risk,6597
53854.26756,46,9,9,53854.26756,0,Y,Y,3/31/2019,Low Risk,6935
43321.14363,23,1,5,43321.14363,0,N,N,3/31/2019,Low Risk,9872
91245.93871,31,9,9,91245.93871,0,Y,N,3/31/2019,Low Risk,7111
56666.30006,46,9,5,56666.30006,0,N,Y,3/31/2019,Low Risk,6623
74067.21794,42,5,9,74067.21794,0,N,N,3/31/2019,Low Risk,3433
56707.68197,1,5,5,56707.68197,0,N,Y,3/31/2019,Low Risk,9568
49862.97998,43,5,9,49862.97998,0,N,N,3/31/2019,Low Risk,3077
45341.42874,15,5,9,45341.42874,0,N,Y,3/31/2019,High Risk,1729
96442.22548,20,5,1,96442.22548,0,N,N,3/31/2019,Low Risk,9408
81831.9004,13,9,9,81831.9004,0,Y,Y,3/31/2019,Low Risk,2017
81800.97335,13,5,1,81800.97335,0,Y,Y,3/31/2019,Low Risk,3155
37278.85404,30,5,5,37278.85404,0,N,N,3/31/2019,Low Risk,8278
59703.08331,35,5,1,59703.08331,0,N,N,3/31/2019,Low Risk,6356
86657.26828,17,1,9,86657.26828,0,Y,N,3/31/2019,High Risk,6895
50847.43742,37,9,1,50847.43742,0,N,N,3/31/2019,High Risk,1761
41066.04237,13,5,1,41066.04237,0,N,N,3/31/2019,High Risk,7617
42610.61847,25,9,1,42610.61847,0,N,Y,3/31/2019,Low Risk,2342
71563.67451,1,1,1,71563.67451,0,Y,Y,3/31/2019,Low Risk,1950
36858.75073,32,1,9,36858.75073,0,N,Y,3/31/2019,Low Risk,7216
78582.6978,50,5,1,78582.6978,0,Y,N,3/31/2019,Low Risk,8634
14284.23838,13,1,5,13026.36051,1257.87787,Y,N,3/31/2019,High Risk,5736
21620.89227,34,1,1,20996.15802,624.734249,N,Y,3/31/2019,Low Risk,1815
24077.90311,4,1,9,23196.58557,881.3175375,N,Y,3/31/2019,Low Risk,3747
22951.03666,40,5,1,22329.92424,621.1124194,Y,Y,3/31/2019,Low Risk,6345
20812.3261,15,5,9,19894.00495,918.3211526,Y,Y,3/31/2019,Low Risk,7862
17808.0092,31,1,1,16233.39449,1574.614708,Y,N,3/31/2019,Low Risk,4082
25918.87077,19,1,5,24958.98315,959.887622,Y,N,3/31/2019,High Risk,8727
24025.39787,39,5,5,23411.42207,613.975798,N,N,3/31/2019,Low Risk,3308
24460.82207,50,9,9,23741.89866,718.9234124,N,Y,3/31/2019,Low Risk,6078
29245.67963,13,9,5,28035.31351,1210.366124,N,Y,3/31/2019,Low Risk,9071
28808.78689,43,1,1,27282.65574,1526.131149,N,Y,3/31/2019,Low Risk,6822
21384.93914,46,5,1,20367.03844,1017.900696,N,N,3/31/2019,Low Risk,2279
